Z:(0,0,1/2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|Z₁(2)⊕Z₂(2)|2Zˢ₃Zˢ₄(4)|2Zˢ₃Zˢ₄(4)|2Zˢ₃Zˢ₄(4)|2Zˢ₃Zˢ₄(4)|2Zˢ₃Zˢ₄(4)|2Zˢ₃Zˢ₄(4)
A:(u,0,1/2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2A₁(2)|2Aˢ₂Aˢ₅(2)⊕2Aˢ₃Aˢ₄(2)|2Aˢ₂Aˢ₅(2)⊕2Aˢ₃Aˢ₄(2)|2Aˢ₂Aˢ₅(2)⊕2Aˢ₃Aˢ₄(2)|2Aˢ₂Aˢ₅(2)⊕2Aˢ₃Aˢ₄(2)|2Aˢ₂Aˢ₅(2)⊕2Aˢ₃Aˢ₄(2)|2Aˢ₂Aˢ₅(2)⊕2Aˢ₃Aˢ₄(2)
B:(0,v,1/2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|2Bˢ₅Bˢ₅(4)|2Bˢ₅Bˢ₅(4)|2Bˢ₅Bˢ₅(4)|2Bˢ₅Bˢ₅(4)|2Bˢ₅Bˢ₅(4)|2Bˢ₅Bˢ₅(4)
C:(u,1/2,0)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|C₁C₄(2)⊕C₂C₃(2)|2C₁C₄(2)|2C₂C₃(2)|2Cˢ₅Cˢ₅(4)|2Cˢ₅Cˢ₅(4)|2Cˢ₅Cˢ₅(4)|2Cˢ₅Cˢ₅(4)|2Cˢ₅Cˢ₅(4)|2Cˢ₅Cˢ₅(4)
D:(1/2,v,0)|D₁(1)⊕D₂(1)⊕D₃(1)⊕D₄(1)|D₁(1)⊕D₂(1)⊕D₃(1)⊕D₄(1)|D₁(1)⊕D₂(1)⊕D₃(1)⊕D₄(1)|D₁(1)⊕D₂(1)⊕D₃(1)⊕D₄(1)|D₁(1)⊕D₂(1)⊕D₃(1)⊕D₄(1)|D₁(1)⊕D₂(1)⊕D₃(1)⊕D₄(1)|2D₁(1)⊕2D₄(1)|2D₂(1)⊕2D₃(1)|4Dˢ₅(2)|4Dˢ₅(2)|4Dˢ₅(2)|4Dˢ₅(2)|4Dˢ₅(2)|4Dˢ₅(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δ₁(1)⊕2Δ₄(1)|2Δ₂(1)⊕2Δ₃(1)|4Δˢ₅(2)|4Δˢ₅(2)|4Δˢ₅(2)|4Δˢ₅(2)|4Δˢ₅(2)|4Δˢ₅(2)
E:(u,1/2,1/2)|E₁E₁(4)|E₁E₁(4)|E₁E₁(4)|E₁E₁(4)|E₁E₁(4)|E₁E₁(4)|E₁E₁(4)|E₁E₁(4)|Eˢ₂Eˢ₂(2)⊕Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)⊕Eˢ₅Eˢ₅(2)|Eˢ₂Eˢ₂(2)⊕Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)⊕Eˢ₅Eˢ₅(2)|Eˢ₂Eˢ₂(2)⊕Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)⊕Eˢ₅Eˢ₅(2)|Eˢ₂Eˢ₂(2)⊕Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)⊕Eˢ₅Eˢ₅(2)|Eˢ₂Eˢ₂(2)⊕Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)⊕Eˢ₅Eˢ₅(2)|Eˢ₂Eˢ₂(2)⊕Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)⊕Eˢ₅Eˢ₅(2)
G:(1/2,0,w)|G₁(1)⊕G₂(1)⊕G₃(1)⊕G₄(1)|G₁(1)⊕G₂(1)⊕G₃(1)⊕G₄(1)|G₁(1)⊕G₂(1)⊕G₃(1)⊕G₄(1)|G₁(1)⊕G₂(1)⊕G₃(1)⊕G₄(1)|G₁(1)⊕G₂(1)⊕G₃(1)⊕G₄(1)|G₁(1)⊕G₂(1)⊕G₃(1)⊕G₄(1)|G₁(1)⊕G₂(1)⊕G₃(1)⊕G₄(1)|G₁(1)⊕G₂(1)⊕G₃(1)⊕G₄(1)|4Gˢ₅(2)|4Gˢ₅(2)|4Gˢ₅(2)|4Gˢ₅(2)|4Gˢ₅(2)|4Gˢ₅(2)
H:(0,1/2,w)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|4Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)
P:(1/2,v,1/2)|P₁P₃(2)⊕P₂P₄(2)|P₁P₃(2)⊕P₂P₄(2)|P₁P₃(2)⊕P₂P₄(2)|P₁P₃(2)⊕P₂P₄(2)|P₁P₃(2)⊕P₂P₄(2)|P₁P₃(2)⊕P₂P₄(2)|P₁P₃(2)⊕P₂P₄(2)|P₁P₃(2)⊕P₂P₄(2)|2Pˢ₅Pˢ₅(4)|2Pˢ₅Pˢ₅(4)|2Pˢ₅Pˢ₅(4)|2Pˢ₅Pˢ₅(4)|2Pˢ₅Pˢ₅(4)|2Pˢ₅Pˢ₅(4)
Q:(1/2,1/2,w)|2Q₁(2)|2Q₁(2)|2Q₁(2)|2Q₁(2)|2Q₁(2)|2Q₁(2)|2Q₁(2)|2Q₁(2)|2Qˢ₂Qˢ₅(2)⊕2Qˢ₃Qˢ₄(2)|2Qˢ₂Qˢ₅(2)⊕2Qˢ₃Qˢ₄(2)|2Qˢ₂Qˢ₅(2)⊕2Qˢ₃Qˢ₄(2)|2Qˢ₂Qˢ₅(2)⊕2Qˢ₃Qˢ₄(2)|2Qˢ₂Qˢ₅(2)⊕2Qˢ₃Qˢ₄(2)|2Qˢ₂Qˢ₅(2)⊕2Qˢ₃Qˢ₄(2)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕2Σ₄(1)|2Σ₂(1)⊕2Σ₃(1)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)
K:(0,v,w)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|4Kˢ₃Kˢ₄(2)|4Kˢ₃Kˢ₄(2)|4Kˢ₃Kˢ₄(2)|4Kˢ₃Kˢ₄(2)|4Kˢ₃Kˢ₄(2)|4Kˢ₃Kˢ₄(2)
L:(1/2,v,w)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|2L₁(1)⊕2L₂(1)|4Lˢ₃Lˢ₄(2)|4Lˢ₃Lˢ₄(2)|4Lˢ₃Lˢ₄(2)|4Lˢ₃Lˢ₄(2)|4Lˢ₃Lˢ₄(2)|4Lˢ₃Lˢ₄(2)
M:(u,0,w)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|4Mˢ₃Mˢ₄(2)|4Mˢ₃Mˢ₄(2)|4Mˢ₃Mˢ₄(2)|4Mˢ₃Mˢ₄(2)|4Mˢ₃Mˢ₄(2)|4Mˢ₃Mˢ₄(2)
N:(u,1/2,w)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)
V:(u,v,0)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|4V₁(1)|4V₂(1)|4Vˢ₃Vˢ₄(2)|4Vˢ₃Vˢ₄(2)|4Vˢ₃Vˢ₄(2)|4Vˢ₃Vˢ₄(2)|4Vˢ₃Vˢ₄(2)|4Vˢ₃Vˢ₄(2)
W:(u,v,1/2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)
GP:(u,v,w)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)
