V:(1/2,1/2,w)|V₁(1)⊕V₂(1)|V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)|V₃(1)⊕V₄(1)|V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)|Vˢ₅(1)⊕Vˢ₆(1)⊕Vˢ₇(1)⊕Vˢ₈(1)|Vˢ₅(1)⊕Vˢ₆(1)⊕Vˢ₇(1)⊕Vˢ₈(1)|Vˢ₅(1)⊕Vˢ₆(1)⊕Vˢ₇(1)⊕Vˢ₈(1)
W:(0,1/2,w)|2W₁(1)|2W₂(1)|2W₂(1)|2W₁(1)|W₁(1)⊕W₂(1)|W₁(1)⊕W₂(1)|2Wˢ₃(1)⊕2Wˢ₄(1)|2Wˢ₃(1)⊕2Wˢ₄(1)|2Wˢ₃(1)⊕2Wˢ₄(1)
B:(0,v,w)|2B₁(1)|2B₁(1)|2B₁(1)|2B₁(1)|2B₁(1)|2B₁(1)|4Bˢ₂(1)|4Bˢ₂(1)|4Bˢ₂(1)
C:(u,u,w)|2C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|4Cˢ₂(1)|4Cˢ₂(1)|4Cˢ₂(1)
D:(u,v,0)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|4Dˢ₂(1)|4Dˢ₂(1)|4Dˢ₂(1)
Δ:(0,v,0)|2Δ₁(1)|2Δ₁(1)|2Δ₁(1)|2Δ₁(1)|2Δ₁(1)|2Δ₁(1)|4Δˢ₂(1)|4Δˢ₂(1)|4Δˢ₂(1)
E:(u,v,1/2)|2E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|4Eˢ₂(1)|4Eˢ₂(1)|4Eˢ₂(1)
F:(u,1/2,w)|2F₁(1)|2F₁(1)|2F₁(1)|2F₁(1)|2F₁(1)|2F₁(1)|4Fˢ₂(1)|4Fˢ₂(1)|4Fˢ₂(1)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ωˢ₂(1)|4Ωˢ₂(1)|4Ωˢ₂(1)
S:(u,u,1/2)|2S₁(1)|2S₁(1)|2S₁(1)|2S₁(1)|2S₁(1)|2S₁(1)|4Sˢ₂(1)|4Sˢ₂(1)|4Sˢ₂(1)
Σ:(u,u,0)|2Σ₁(1)|2Σ₁(1)|2Σ₁(1)|2Σ₁(1)|2Σ₁(1)|2Σ₁(1)|4Σˢ₂(1)|4Σˢ₂(1)|4Σˢ₂(1)
T:(u,1/2,1/2)|2T₁(1)|2T₁(1)|2T₁(1)|2T₁(1)|2T₁(1)|2T₁(1)|4Tˢ₂(1)|4Tˢ₂(1)|4Tˢ₂(1)
U:(0,v,1/2)|2U₁(1)|2U₁(1)|2U₁(1)|2U₁(1)|2U₁(1)|2U₁(1)|4Uˢ₂(1)|4Uˢ₂(1)|4Uˢ₂(1)
Y:(u,1/2,0)|2Y₁(1)|2Y₁(1)|2Y₁(1)|2Y₁(1)|2Y₁(1)|2Y₁(1)|4Yˢ₂(1)|4Yˢ₂(1)|4Yˢ₂(1)
