Z:(0,0,1/2)|Z₁⁺(1)⊕Z₄⁺(1)|Z₁⁻(1)⊕Z₄⁻(1)|Z₂⁺(1)⊕Z₃⁺(1)|Z₂⁻(1)⊕Z₃⁻(1)|Z₁⁺(1)⊕Z₄⁺(1)|Z₁⁻(1)⊕Z₄⁻(1)|Z₂⁺(1)⊕Z₃⁺(1)|Z₂⁻(1)⊕Z₃⁻(1)|Z₂⁻(1)⊕Z₃⁻(1)|Z₂⁺(1)⊕Z₃⁺(1)|Z₁⁻(1)⊕Z₄⁻(1)|Z₁⁺(1)⊕Z₄⁺(1)|Z₂⁻(1)⊕Z₃⁻(1)|Z₂⁺(1)⊕Z₃⁺(1)|Z₁⁻(1)⊕Z₄⁻(1)|Z₁⁺(1)⊕Z₄⁺(1)|Z₁⁺(1)⊕Z₂⁻(1)|Z₁⁻(1)⊕Z₂⁺(1)|Z₃⁻(1)⊕Z₄⁺(1)|Z₃⁺(1)⊕Z₄⁻(1)|Z₁⁺(1)⊕Z₂⁻(1)|Z₁⁻(1)⊕Z₂⁺(1)|Z₃⁻(1)⊕Z₄⁺(1)|Z₃⁺(1)⊕Z₄⁻(1)|2Zˢ₅(2)|2Zˢ₆(2)|2Zˢ₅(2)|2Zˢ₆(2)|2Zˢ₆(2)|2Zˢ₅(2)|2Zˢ₆(2)|2Zˢ₅(2)|Zˢ₅(2)⊕Zˢ₆(2)|Zˢ₅(2)⊕Zˢ₆(2)
A:(u,0,1/2)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|A₁(1)⊕A₃(1)|A₂(1)⊕A₄(1)|2Aˢ₅(2)|2Aˢ₅(2)|2Aˢ₅(2)|2Aˢ₅(2)|2Aˢ₅(2)|2Aˢ₅(2)|2Aˢ₅(2)|2Aˢ₅(2)|2Aˢ₅(2)|2Aˢ₅(2)
B:(0,v,1/2)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₃(1)⊕B₄(1)|B₃(1)⊕B₄(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₃(1)⊕B₄(1)|B₃(1)⊕B₄(1)|B₃(1)⊕B₄(1)|B₃(1)⊕B₄(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₃(1)⊕B₄(1)|B₃(1)⊕B₄(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₃(1)|B₂(1)⊕B₄(1)|B₂(1)⊕B₄(1)|B₁(1)⊕B₃(1)|B₁(1)⊕B₃(1)|B₂(1)⊕B₄(1)|B₂(1)⊕B₄(1)|B₁(1)⊕B₃(1)|2Bˢ₅(2)|2Bˢ₅(2)|2Bˢ₅(2)|2Bˢ₅(2)|2Bˢ₅(2)|2Bˢ₅(2)|2Bˢ₅(2)|2Bˢ₅(2)|2Bˢ₅(2)|2Bˢ₅(2)
C:(u,1/2,0)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|C₂(1)⊕C₄(1)|C₁(1)⊕C₃(1)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)|2Cˢ₅(2)
D:(1/2,v,0)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|D₁(2)|Dˢ₂Dˢ₃(2)⊕Dˢ₄Dˢ₅(2)|Dˢ₂Dˢ₃(2)⊕Dˢ₄Dˢ₅(2)|Dˢ₂Dˢ₃(2)⊕Dˢ₄Dˢ₅(2)|Dˢ₂Dˢ₃(2)⊕Dˢ₄Dˢ₅(2)|Dˢ₂Dˢ₃(2)⊕Dˢ₄Dˢ₅(2)|Dˢ₂Dˢ₃(2)⊕Dˢ₄Dˢ₅(2)|Dˢ₂Dˢ₃(2)⊕Dˢ₄Dˢ₅(2)|Dˢ₂Dˢ₃(2)⊕Dˢ₄Dˢ₅(2)|Dˢ₂Dˢ₃(2)⊕Dˢ₄Dˢ₅(2)|Dˢ₂Dˢ₃(2)⊕Dˢ₄Dˢ₅(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃(1)⊕Δ₄(1)|Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₃(1)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)
E:(u,1/2,1/2)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|E₂(1)⊕E₄(1)|E₁(1)⊕E₃(1)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)|2Eˢ₅(2)
G:(1/2,0,w)|G₁G₄(2)|G₂G₃(2)|G₂G₃(2)|G₁G₄(2)|G₁G₄(2)|G₂G₃(2)|G₂G₃(2)|G₁G₄(2)|G₁G₄(2)|G₂G₃(2)|G₂G₃(2)|G₁G₄(2)|G₁G₄(2)|G₂G₃(2)|G₂G₃(2)|G₁G₄(2)|G₁G₄(2)|G₂G₃(2)|G₁G₄(2)|G₂G₃(2)|G₁G₄(2)|G₂G₃(2)|G₁G₄(2)|G₂G₃(2)|Gˢ₅Gˢ₅(4)|Gˢ₅Gˢ₅(4)|Gˢ₅Gˢ₅(4)|Gˢ₅Gˢ₅(4)|Gˢ₅Gˢ₅(4)|Gˢ₅Gˢ₅(4)|Gˢ₅Gˢ₅(4)|Gˢ₅Gˢ₅(4)|Gˢ₅Gˢ₅(4)|Gˢ₅Gˢ₅(4)
H:(0,1/2,w)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|H₂(1)⊕H₃(1)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|H₁(1)⊕H₄(1)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|H₂(1)⊕H₃(1)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|H₁(1)⊕H₄(1)|H₁(1)⊕H₄(1)|H₂(1)⊕H₃(1)|2H₁(1)|2H₂(1)|2H₄(1)|2H₃(1)|2H₃(1)|2H₄(1)|2H₂(1)|2H₁(1)|2Hˢ₅(2)|2Hˢ₅(2)|2Hˢ₅(2)|2Hˢ₅(2)|2Hˢ₅(2)|2Hˢ₅(2)|2Hˢ₅(2)|2Hˢ₅(2)|2Hˢ₅(2)|2Hˢ₅(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₄(1)|2Λ₁(1)|2Λ₂(1)|2Λ₄(1)|2Λ₃(1)|2Λ₁(1)|2Λ₂(1)|2Λ₄(1)|2Λ₃(1)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)
P:(1/2,v,1/2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|P₁(2)|Pˢ₂Pˢ₃(2)⊕Pˢ₄Pˢ₅(2)|Pˢ₂Pˢ₃(2)⊕Pˢ₄Pˢ₅(2)|Pˢ₂Pˢ₃(2)⊕Pˢ₄Pˢ₅(2)|Pˢ₂Pˢ₃(2)⊕Pˢ₄Pˢ₅(2)|Pˢ₂Pˢ₃(2)⊕Pˢ₄Pˢ₅(2)|Pˢ₂Pˢ₃(2)⊕Pˢ₄Pˢ₅(2)|Pˢ₂Pˢ₃(2)⊕Pˢ₄Pˢ₅(2)|Pˢ₂Pˢ₃(2)⊕Pˢ₄Pˢ₅(2)|Pˢ₂Pˢ₃(2)⊕Pˢ₄Pˢ₅(2)|Pˢ₂Pˢ₃(2)⊕Pˢ₄Pˢ₅(2)
Q:(1/2,1/2,w)|Q₁Q₄(2)|Q₂Q₃(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₂Q₃(2)|Q₁Q₄(2)|Q₂Q₃(2)|Q₁Q₄(2)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)
Σ:(u,0,0)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)
K:(0,v,w)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|2K₁(1)|2K₂(1)|2K₂(1)|2K₁(1)|2K₁(1)|2K₂(1)|2K₂(1)|2K₁(1)|2Kˢ₃Kˢ₄(2)|2Kˢ₃Kˢ₄(2)|2Kˢ₃Kˢ₄(2)|2Kˢ₃Kˢ₄(2)|2Kˢ₃Kˢ₄(2)|2Kˢ₃Kˢ₄(2)|2Kˢ₃Kˢ₄(2)|2Kˢ₃Kˢ₄(2)|2Kˢ₃Kˢ₄(2)|2Kˢ₃Kˢ₄(2)
L:(1/2,v,w)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|L₁L₂(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)|Lˢ₃Lˢ₃(2)⊕Lˢ₄Lˢ₄(2)
M:(u,0,w)|2M₁(1)|2M₂(1)|2M₂(1)|2M₁(1)|2M₁(1)|2M₂(1)|2M₂(1)|2M₁(1)|2M₁(1)|2M₂(1)|2M₂(1)|2M₁(1)|2M₁(1)|2M₂(1)|2M₂(1)|2M₁(1)|2M₁(1)|2M₂(1)|2M₁(1)|2M₂(1)|2M₁(1)|2M₂(1)|2M₁(1)|2M₂(1)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)|2Mˢ₃Mˢ₄(2)
N:(u,1/2,w)|2N₁(1)|2N₂(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₂(1)|2N₁(1)|2N₂(1)|2N₁(1)|2Nˢ₃Nˢ₄(2)|2Nˢ₃Nˢ₄(2)|2Nˢ₃Nˢ₄(2)|2Nˢ₃Nˢ₄(2)|2Nˢ₃Nˢ₄(2)|2Nˢ₃Nˢ₄(2)|2Nˢ₃Nˢ₄(2)|2Nˢ₃Nˢ₄(2)|2Nˢ₃Nˢ₄(2)|2Nˢ₃Nˢ₄(2)
