E:(u,1/2,1/2)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)
K:(0,v,w)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|K₁(1)⊕K₂(1)|2K₁(1)|2K₂(1)|2Kˢ₃(1)⊕2Kˢ₄(1)|2Kˢ₃(1)⊕2Kˢ₄(1)|2Kˢ₃(1)⊕2Kˢ₄(1)
L:(1/2,v,w)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|L₁(1)⊕L₂(1)|2Lˢ₃(1)⊕2Lˢ₄(1)|2Lˢ₃(1)⊕2Lˢ₄(1)|2Lˢ₃(1)⊕2Lˢ₄(1)
M:(u,0,w)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|2Mˢ₃(1)⊕2Mˢ₄(1)|2Mˢ₃(1)⊕2Mˢ₄(1)|2Mˢ₃(1)⊕2Mˢ₄(1)
N:(u,1/2,w)|N₁(1)⊕N₂(1)|N₁(1)⊕N₂(1)|N₁(1)⊕N₂(1)|N₁(1)⊕N₂(1)|N₁(1)⊕N₂(1)|N₁(1)⊕N₂(1)|2Nˢ₃(1)⊕2Nˢ₄(1)|2Nˢ₃(1)⊕2Nˢ₄(1)|2Nˢ₃(1)⊕2Nˢ₄(1)
P:(1/2,v,1/2)|P₁P₂(2)|P₁P₂(2)|P₁P₂(2)|P₁P₂(2)|P₁P₂(2)|P₁P₂(2)|2Pˢ₃Pˢ₄(2)|2Pˢ₃Pˢ₄(2)|2Pˢ₃Pˢ₄(2)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σˢ₃(1)⊕2Σˢ₄(1)|2Σˢ₃(1)⊕2Σˢ₄(1)|2Σˢ₃(1)⊕2Σˢ₄(1)
GP:(u,v,w)|2GP₁(1)|2GP₁(1)|2GP₁(1)|2GP₁(1)|2GP₁(1)|2GP₁(1)|4GPˢ₂(1)|4GPˢ₂(1)|4GPˢ₂(1)
V:(u,v,0)|2V₁(1)|2V₁(1)|2V₁(1)|2V₁(1)|2V₁(1)|2V₁(1)|4Vˢ₂(1)|4Vˢ₂(1)|4Vˢ₂(1)
W:(u,v,1/2)|2W₁(1)|2W₁(1)|2W₁(1)|2W₁(1)|2W₁(1)|2W₁(1)|4Wˢ₂(1)|4Wˢ₂(1)|4Wˢ₂(1)
