V:(1/2,1/2,w)|2V₅(2)|2V₅(2)|V₁V₃(2)⊕V₂V₄(2)|V₁V₃(2)⊕V₂V₄(2)|2V₅(2)|2V₅(2)|V₁V₃(2)⊕V₂V₄(2)|V₁V₃(2)⊕V₂V₄(2)|4V₅(2)|V₁V₃(2)⊕V₂V₄(2)⊕2V₅(2)|V₁V₃(2)⊕V₂V₄(2)⊕2V₅(2)|2Vˢ₆Vˢ₇(4)|2Vˢ₆Vˢ₇(4)|2Vˢ₆Vˢ₇(4)|2Vˢ₆Vˢ₇(4)|2Vˢ₆Vˢ₇(4)|4Vˢ₆Vˢ₇(4)|4Vˢ₆Vˢ₇(4)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δ₁(1)⊕2Δ₂(1)⊕2Δ₃(1)⊕2Δ₄(1)|2Δ₁(1)⊕2Δ₂(1)⊕2Δ₃(1)⊕2Δ₄(1)|2Δ₁(1)⊕2Δ₂(1)⊕2Δ₃(1)⊕2Δ₄(1)|4Δˢ₅(2)|4Δˢ₅(2)|4Δˢ₅(2)|4Δˢ₅(2)|4Δˢ₅(2)|8Δˢ₅(2)|8Δˢ₅(2)
S:(u,u,1/2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|4S₁(2)|4S₁(2)|4S₁(2)|2Sˢ₂Sˢ₄(2)⊕2Sˢ₃Sˢ₅(2)|2Sˢ₂Sˢ₄(2)⊕2Sˢ₃Sˢ₅(2)|2Sˢ₂Sˢ₄(2)⊕2Sˢ₃Sˢ₅(2)|2Sˢ₂Sˢ₄(2)⊕2Sˢ₃Sˢ₅(2)|2Sˢ₂Sˢ₄(2)⊕2Sˢ₃Sˢ₅(2)|4Sˢ₂Sˢ₄(2)⊕4Sˢ₃Sˢ₅(2)|4Sˢ₂Sˢ₄(2)⊕4Sˢ₃Sˢ₅(2)
Σ:(u,u,0)|2Σ₁(1)⊕2Σ₄(1)|2Σ₂(1)⊕2Σ₃(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)⊕2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)⊕2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)⊕2Σ₃(1)⊕2Σ₄(1)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|8Σˢ₅(2)|8Σˢ₅(2)
T:(u,1/2,1/2)|T₁T₄(2)⊕T₂T₃(2)|T₁T₄(2)⊕T₂T₃(2)|T₁T₄(2)⊕T₂T₃(2)|T₁T₄(2)⊕T₂T₃(2)|T₁T₄(2)⊕T₂T₃(2)|T₁T₄(2)⊕T₂T₃(2)|T₁T₄(2)⊕T₂T₃(2)|T₁T₄(2)⊕T₂T₃(2)|2T₁T₄(2)⊕2T₂T₃(2)|2T₁T₄(2)⊕2T₂T₃(2)|2T₁T₄(2)⊕2T₂T₃(2)|2Tˢ₅Tˢ₅(4)|2Tˢ₅Tˢ₅(4)|2Tˢ₅Tˢ₅(4)|2Tˢ₅Tˢ₅(4)|2Tˢ₅Tˢ₅(4)|4Tˢ₅Tˢ₅(4)|4Tˢ₅Tˢ₅(4)
U:(0,v,1/2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|4U₁(2)|4U₁(2)|4U₁(2)|2Uˢ₂Uˢ₄(2)⊕2Uˢ₃Uˢ₅(2)|2Uˢ₂Uˢ₄(2)⊕2Uˢ₃Uˢ₅(2)|2Uˢ₂Uˢ₄(2)⊕2Uˢ₃Uˢ₅(2)|2Uˢ₂Uˢ₄(2)⊕2Uˢ₃Uˢ₅(2)|2Uˢ₂Uˢ₄(2)⊕2Uˢ₃Uˢ₅(2)|4Uˢ₂Uˢ₄(2)⊕4Uˢ₃Uˢ₅(2)|4Uˢ₂Uˢ₄(2)⊕4Uˢ₃Uˢ₅(2)
W:(0,1/2,w)|W₁W₃(2)⊕W₂W₄(2)|W₁W₃(2)⊕W₂W₄(2)|W₁W₃(2)⊕W₂W₄(2)|W₁W₃(2)⊕W₂W₄(2)|W₁W₃(2)⊕W₂W₄(2)|W₁W₃(2)⊕W₂W₄(2)|W₁W₃(2)⊕W₂W₄(2)|W₁W₃(2)⊕W₂W₄(2)|2W₁W₃(2)⊕2W₂W₄(2)|2W₁W₃(2)⊕2W₂W₄(2)|2W₁W₃(2)⊕2W₂W₄(2)|2Wˢ₅Wˢ₅(4)|2Wˢ₅Wˢ₅(4)|2Wˢ₅Wˢ₅(4)|2Wˢ₅Wˢ₅(4)|2Wˢ₅Wˢ₅(4)|4Wˢ₅Wˢ₅(4)|4Wˢ₅Wˢ₅(4)
Y:(u,1/2,0)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|2Y₁(2)|4Y₁(2)|4Y₁(2)|4Y₁(2)|2Yˢ₂Yˢ₃(2)⊕2Yˢ₄Yˢ₅(2)|2Yˢ₂Yˢ₃(2)⊕2Yˢ₄Yˢ₅(2)|2Yˢ₂Yˢ₃(2)⊕2Yˢ₄Yˢ₅(2)|2Yˢ₂Yˢ₃(2)⊕2Yˢ₄Yˢ₅(2)|2Yˢ₂Yˢ₃(2)⊕2Yˢ₄Yˢ₅(2)|4Yˢ₂Yˢ₃(2)⊕4Yˢ₄Yˢ₅(2)|4Yˢ₂Yˢ₃(2)⊕4Yˢ₄Yˢ₅(2)
B:(0,v,w)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|4B₁(1)⊕4B₂(1)|4B₁(1)⊕4B₂(1)|4B₁(1)⊕4B₂(1)|4Bˢ₃Bˢ₄(2)|4Bˢ₃Bˢ₄(2)|4Bˢ₃Bˢ₄(2)|4Bˢ₃Bˢ₄(2)|4Bˢ₃Bˢ₄(2)|8Bˢ₃Bˢ₄(2)|8Bˢ₃Bˢ₄(2)
C:(u,u,w)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|4C₁(1)⊕4C₂(1)|4C₁(1)⊕4C₂(1)|4C₁(1)⊕4C₂(1)|4Cˢ₃Cˢ₄(2)|4Cˢ₃Cˢ₄(2)|4Cˢ₃Cˢ₄(2)|4Cˢ₃Cˢ₄(2)|4Cˢ₃Cˢ₄(2)|8Cˢ₃Cˢ₄(2)|8Cˢ₃Cˢ₄(2)
D:(u,v,0)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|4D₁(1)⊕4D₂(1)|4D₁(1)⊕4D₂(1)|4D₁(1)⊕4D₂(1)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|8Dˢ₃Dˢ₄(2)|8Dˢ₃Dˢ₄(2)
E:(u,v,1/2)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|4E₁(1)⊕4E₂(1)|4E₁(1)⊕4E₂(1)|4E₁(1)⊕4E₂(1)|4Eˢ₃Eˢ₄(2)|4Eˢ₃Eˢ₄(2)|4Eˢ₃Eˢ₄(2)|4Eˢ₃Eˢ₄(2)|4Eˢ₃Eˢ₄(2)|8Eˢ₃Eˢ₄(2)|8Eˢ₃Eˢ₄(2)
F:(u,1/2,w)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|4F₁F₂(2)|4F₁F₂(2)|4F₁F₂(2)|2Fˢ₃Fˢ₃(2)⊕2Fˢ₄Fˢ₄(2)|2Fˢ₃Fˢ₃(2)⊕2Fˢ₄Fˢ₄(2)|2Fˢ₃Fˢ₃(2)⊕2Fˢ₄Fˢ₄(2)|2Fˢ₃Fˢ₃(2)⊕2Fˢ₄Fˢ₄(2)|2Fˢ₃Fˢ₃(2)⊕2Fˢ₄Fˢ₄(2)|4Fˢ₃Fˢ₃(2)⊕4Fˢ₄Fˢ₄(2)|4Fˢ₃Fˢ₃(2)⊕4Fˢ₄Fˢ₄(2)
Ω:(u,v,w)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|8Ω₁(1)|8Ω₁(1)|8Ω₁(1)|4Ωˢ₂Ωˢ₂(2)|4Ωˢ₂Ωˢ₂(2)|4Ωˢ₂Ωˢ₂(2)|4Ωˢ₂Ωˢ₂(2)|4Ωˢ₂Ωˢ₂(2)|8Ωˢ₂Ωˢ₂(2)|8Ωˢ₂Ωˢ₂(2)
