E:(u,1/2,1/2)|E₁E₂(2)⊕E₃E₄(2)|E₁E₂(2)⊕E₃E₄(2)|E₁E₂(2)⊕E₃E₄(2)|E₁E₂(2)⊕E₃E₄(2)|E₁E₂(2)⊕E₃E₄(2)|E₁E₂(2)⊕E₃E₄(2)|2Eˢ₅Eˢ₅(4)|2Eˢ₅Eˢ₅(4)|2Eˢ₅Eˢ₅(4)|2Eˢ₅Eˢ₅(4)|2Eˢ₅Eˢ₅(4)
G:(1/2,0,w)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|G₁G₄(2)⊕G₂G₃(2)|2G₁G₄(2)|2G₂G₃(2)|2Gˢ₅Gˢ₅(4)|2Gˢ₅Gˢ₅(4)|2Gˢ₅Gˢ₅(4)|2Gˢ₅Gˢ₅(4)|2Gˢ₅Gˢ₅(4)
H:(0,1/2,w)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2H₁(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)|2Hˢ₂Hˢ₅(2)⊕2Hˢ₃Hˢ₄(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₁(1)⊕2Λ₄(1)|2Λ₂(1)⊕2Λ₃(1)|4Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)
P:(1/2,v,1/2)|P₁P₂(2)⊕P₃P₄(2)|P₁P₂(2)⊕P₃P₄(2)|P₁P₂(2)⊕P₃P₄(2)|P₁P₂(2)⊕P₃P₄(2)|P₁P₂(2)⊕P₃P₄(2)|P₁P₂(2)⊕P₃P₄(2)|2Pˢ₅Pˢ₅(4)|2Pˢ₅Pˢ₅(4)|2Pˢ₅Pˢ₅(4)|2Pˢ₅Pˢ₅(4)|2Pˢ₅Pˢ₅(4)
Q:(1/2,1/2,w)|Q₁Q₁(4)|Q₁Q₁(4)|Q₁Q₁(4)|Q₁Q₁(4)|Q₁Q₁(4)|Q₁Q₁(4)|Qˢ₂Qˢ₂(2)⊕Qˢ₃Qˢ₃(2)⊕Qˢ₄Qˢ₄(2)⊕Qˢ₅Qˢ₅(2)|Qˢ₂Qˢ₂(2)⊕Qˢ₃Qˢ₃(2)⊕Qˢ₄Qˢ₄(2)⊕Qˢ₅Qˢ₅(2)|Qˢ₂Qˢ₂(2)⊕Qˢ₃Qˢ₃(2)⊕Qˢ₄Qˢ₄(2)⊕Qˢ₅Qˢ₅(2)|Qˢ₂Qˢ₂(2)⊕Qˢ₃Qˢ₃(2)⊕Qˢ₄Qˢ₄(2)⊕Qˢ₅Qˢ₅(2)|Qˢ₂Qˢ₂(2)⊕Qˢ₃Qˢ₃(2)⊕Qˢ₄Qˢ₄(2)⊕Qˢ₅Qˢ₅(2)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₁(1)⊕2Σ₃(1)|2Σ₂(1)⊕2Σ₄(1)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)
K:(0,v,w)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|4Kˢ₃Kˢ₄(2)|4Kˢ₃Kˢ₄(2)|4Kˢ₃Kˢ₄(2)|4Kˢ₃Kˢ₄(2)|4Kˢ₃Kˢ₄(2)
L:(1/2,v,w)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2L₁L₂(2)|2Lˢ₃Lˢ₃(2)⊕2Lˢ₄Lˢ₄(2)|2Lˢ₃Lˢ₃(2)⊕2Lˢ₄Lˢ₄(2)|2Lˢ₃Lˢ₃(2)⊕2Lˢ₄Lˢ₄(2)|2Lˢ₃Lˢ₃(2)⊕2Lˢ₄Lˢ₄(2)|2Lˢ₃Lˢ₃(2)⊕2Lˢ₄Lˢ₄(2)
M:(u,0,w)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|4M₁(1)|4M₂(1)|4Mˢ₃Mˢ₄(2)|4Mˢ₃Mˢ₄(2)|4Mˢ₃Mˢ₄(2)|4Mˢ₃Mˢ₄(2)|4Mˢ₃Mˢ₄(2)
N:(u,1/2,w)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2N₁N₂(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)|2Nˢ₃Nˢ₃(2)⊕2Nˢ₄Nˢ₄(2)
V:(u,v,0)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|2V₁(1)⊕2V₂(1)|4Vˢ₃Vˢ₄(2)|4Vˢ₃Vˢ₄(2)|4Vˢ₃Vˢ₄(2)|4Vˢ₃Vˢ₄(2)|4Vˢ₃Vˢ₄(2)
W:(u,v,1/2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)|2Wˢ₃Wˢ₃(2)⊕2Wˢ₄Wˢ₄(2)
GP:(u,v,w)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GP₁(1)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)|4GPˢ₂GPˢ₂(2)
