P:(1/3,1/3,w)|2P₁(1)|2P₁(1)|2P₂P₃(2)|2P₁(1)|2P₁(1)|2P₂P₃(2)|2P₂P₃(2)|2P₂P₃(2)|4P₁(1)⊕2P₂P₃(2)|2P₁(1)⊕2P₂P₃(2)|2P₁(1)⊕2P₂P₃(2)|2P₄ˢP₄ˢ(2)|2P₅ˢP₆ˢ(2)|2P₅ˢP₆ˢ(2)|2P₅ˢP₆ˢ(2)|2P₄ˢP₄ˢ(2)|2P₄ˢP₄ˢ(2)|2P₄ˢP₄ˢ(2)⊕2P₅ˢP₆ˢ(2)|4P₅ˢP₆ˢ(2)|2P₄ˢP₄ˢ(2)⊕4P₅ˢP₆ˢ(2)|2P₄ˢP₄ˢ(2)⊕4P₅ˢP₆ˢ(2)
D:(u,0,w)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|4D₁(1)⊕4D₂(1)|3D₁(1)⊕3D₂(1)|3D₁(1)⊕3D₂(1)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|6D₃ˢD₄ˢ(2)|6D₃ˢD₄ˢ(2)
Λ:(u,u,0)|2Λ₁(1)|2Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|2Λ₁(1)⊕2Λ₂(1)|4Λ₁(1)⊕4Λ₂(1)|3Λ₁(1)⊕3Λ₂(1)|3Λ₁(1)⊕3Λ₂(1)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|2Λ₃ˢΛ₄ˢ(2)|4Λ₃ˢΛ₄ˢ(2)|4Λ₃ˢΛ₄ˢ(2)|6Λ₃ˢΛ₄ˢ(2)|6Λ₃ˢΛ₄ˢ(2)
Q:(u,u,1/2)|Q₁Q₂(2)|Q₁Q₂(2)|2Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|2Q₁Q₂(2)|2Q₁Q₂(2)|2Q₁Q₂(2)|4Q₁Q₂(2)|3Q₁Q₂(2)|3Q₁Q₂(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|2Q₃ˢQ₃ˢ(2)⊕2Q₄ˢQ₄ˢ(2)|2Q₃ˢQ₃ˢ(2)⊕2Q₄ˢQ₄ˢ(2)|3Q₃ˢQ₃ˢ(2)⊕3Q₄ˢQ₄ˢ(2)|3Q₃ˢQ₃ˢ(2)⊕3Q₄ˢQ₄ˢ(2)
R:(u,0,1/2)|R₁(1)⊕R₂(1)|R₁(1)⊕R₂(1)|2R₁(1)⊕2R₂(1)|R₁(1)⊕R₂(1)|R₁(1)⊕R₂(1)|2R₁(1)⊕2R₂(1)|2R₁(1)⊕2R₂(1)|2R₁(1)⊕2R₂(1)|4R₁(1)⊕4R₂(1)|3R₁(1)⊕3R₂(1)|3R₁(1)⊕3R₂(1)|2R₃ˢR₄ˢ(2)|2R₃ˢR₄ˢ(2)|2R₃ˢR₄ˢ(2)|2R₃ˢR₄ˢ(2)|2R₃ˢR₄ˢ(2)|2R₃ˢR₄ˢ(2)|4R₃ˢR₄ˢ(2)|4R₃ˢR₄ˢ(2)|6R₃ˢR₄ˢ(2)|6R₃ˢR₄ˢ(2)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|4Σ₁(1)⊕4Σ₂(1)|3Σ₁(1)⊕3Σ₂(1)|3Σ₁(1)⊕3Σ₂(1)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|2Σ₃ˢΣ₄ˢ(2)|4Σ₃ˢΣ₄ˢ(2)|4Σ₃ˢΣ₄ˢ(2)|6Σ₃ˢΣ₄ˢ(2)|6Σ₃ˢΣ₄ˢ(2)
U:(1/2,0,w)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|4U₁(1)⊕4U₂(1)|3U₁(1)⊕3U₂(1)|3U₁(1)⊕3U₂(1)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|2U₃ˢU₄ˢ(2)|4U₃ˢU₄ˢ(2)|4U₃ˢU₄ˢ(2)|6U₃ˢU₄ˢ(2)|6U₃ˢU₄ˢ(2)
B:(u,v,0)|2B₁(1)|2B₁(1)|4B₁(1)|2B₁(1)|2B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|8B₁(1)|6B₁(1)|6B₁(1)|2B₂ˢB₂ˢ(2)|2B₂ˢB₂ˢ(2)|2B₂ˢB₂ˢ(2)|2B₂ˢB₂ˢ(2)|2B₂ˢB₂ˢ(2)|2B₂ˢB₂ˢ(2)|4B₂ˢB₂ˢ(2)|4B₂ˢB₂ˢ(2)|6B₂ˢB₂ˢ(2)|6B₂ˢB₂ˢ(2)
C:(u,u,w)|2C₁(1)|2C₁(1)|4C₁(1)|2C₁(1)|2C₁(1)|4C₁(1)|4C₁(1)|4C₁(1)|8C₁(1)|6C₁(1)|6C₁(1)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|2C₂ˢC₂ˢ(2)|4C₂ˢC₂ˢ(2)|4C₂ˢC₂ˢ(2)|6C₂ˢC₂ˢ(2)|6C₂ˢC₂ˢ(2)
E:(u,v,1/2)|2E₁(1)|2E₁(1)|4E₁(1)|2E₁(1)|2E₁(1)|4E₁(1)|4E₁(1)|4E₁(1)|8E₁(1)|6E₁(1)|6E₁(1)|2E₂ˢE₂ˢ(2)|2E₂ˢE₂ˢ(2)|2E₂ˢE₂ˢ(2)|2E₂ˢE₂ˢ(2)|2E₂ˢE₂ˢ(2)|2E₂ˢE₂ˢ(2)|4E₂ˢE₂ˢ(2)|4E₂ˢE₂ˢ(2)|6E₂ˢE₂ˢ(2)|6E₂ˢE₂ˢ(2)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|8Ω₁(1)|6Ω₁(1)|6Ω₁(1)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|6Ω₂ˢΩ₂ˢ(2)|6Ω₂ˢΩ₂ˢ(2)
