V:(1/2,1/2,w)|V₅(2)|V₅(2)|V₅(2)|V₅(2)|V₁V₃(2)⊕V₂V₄(2)|V₁V₃(2)⊕V₂V₄(2)|V₅(2)|V₅(2)|V₅(2)|V₅(2)|V₁V₃(2)⊕V₂V₄(2)|V₁V₃(2)⊕V₂V₄(2)|V₁V₃(2)⊕V₂V₄(2)|V₁V₃(2)⊕V₂V₄(2)|2V₅(2)|2V₅(2)|V₁V₃(2)⊕V₂V₄(2)|V₁V₃(2)⊕V₂V₄(2)|2V₅(2)|2V₅(2)|V₆ˢV₇ˢ(4)|V₆ˢV₇ˢ(4)|V₆ˢV₇ˢ(4)|V₆ˢV₇ˢ(4)|V₆ˢV₇ˢ(4)|V₆ˢV₇ˢ(4)|V₆ˢV₇ˢ(4)|V₆ˢV₇ˢ(4)|2V₆ˢV₇ˢ(4)|2V₆ˢV₇ˢ(4)|2V₆ˢV₇ˢ(4)
Δ:(0,v,0)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|2Δ₂(1)⊕2Δ₃(1)|2Δ₁(1)⊕2Δ₄(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|2Δ₂(1)⊕2Δ₃(1)|2Δ₁(1)⊕2Δ₄(1)|2Δ₁(1)⊕2Δ₄(1)|2Δ₂(1)⊕2Δ₃(1)|2Δ₂(1)⊕2Δ₃(1)|2Δ₁(1)⊕2Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)
S:(u,u,1/2)|S₁(2)|S₁(2)|S₁(2)|S₁(2)|2S₁(2)|2S₁(2)|S₁(2)|S₁(2)|S₁(2)|S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|2S₁(2)|S₂ˢS₄ˢ(2)⊕S₃ˢS₅ˢ(2)|S₂ˢS₄ˢ(2)⊕S₃ˢS₅ˢ(2)|S₂ˢS₄ˢ(2)⊕S₃ˢS₅ˢ(2)|S₂ˢS₄ˢ(2)⊕S₃ˢS₅ˢ(2)|S₂ˢS₄ˢ(2)⊕S₃ˢS₅ˢ(2)|S₂ˢS₄ˢ(2)⊕S₃ˢS₅ˢ(2)|S₂ˢS₄ˢ(2)⊕S₃ˢS₅ˢ(2)|S₂ˢS₄ˢ(2)⊕S₃ˢS₅ˢ(2)|2S₂ˢS₄ˢ(2)⊕2S₃ˢS₅ˢ(2)|2S₂ˢS₄ˢ(2)⊕2S₃ˢS₅ˢ(2)|2S₂ˢS₄ˢ(2)⊕2S₃ˢS₅ˢ(2)
Σ:(u,u,0)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃(1)⊕2Σ₄(1)|2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₄(1)|2Σ₂(1)⊕2Σ₃(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)
T:(u,1/2,1/2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|2T₁(2)|2T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|T₂ˢT₃ˢ(2)⊕T₄ˢT₅ˢ(2)|T₂ˢT₃ˢ(2)⊕T₄ˢT₅ˢ(2)|T₂ˢT₃ˢ(2)⊕T₄ˢT₅ˢ(2)|T₂ˢT₃ˢ(2)⊕T₄ˢT₅ˢ(2)|T₂ˢT₃ˢ(2)⊕T₄ˢT₅ˢ(2)|T₂ˢT₃ˢ(2)⊕T₄ˢT₅ˢ(2)|T₂ˢT₃ˢ(2)⊕T₄ˢT₅ˢ(2)|T₂ˢT₃ˢ(2)⊕T₄ˢT₅ˢ(2)|2T₂ˢT₃ˢ(2)⊕2T₄ˢT₅ˢ(2)|2T₂ˢT₃ˢ(2)⊕2T₄ˢT₅ˢ(2)|2T₂ˢT₃ˢ(2)⊕2T₄ˢT₅ˢ(2)
U:(0,v,1/2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|2U₁(2)|2U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|U₂ˢU₄ˢ(2)⊕U₃ˢU₅ˢ(2)|2U₂ˢU₄ˢ(2)⊕2U₃ˢU₅ˢ(2)|2U₂ˢU₄ˢ(2)⊕2U₃ˢU₅ˢ(2)|2U₂ˢU₄ˢ(2)⊕2U₃ˢU₅ˢ(2)
W:(0,1/2,w)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|2W₁(2)|2W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|W₂ˢW₅ˢ(2)⊕W₃ˢW₄ˢ(2)|W₂ˢW₅ˢ(2)⊕W₃ˢW₄ˢ(2)|W₂ˢW₅ˢ(2)⊕W₃ˢW₄ˢ(2)|W₂ˢW₅ˢ(2)⊕W₃ˢW₄ˢ(2)|W₂ˢW₅ˢ(2)⊕W₃ˢW₄ˢ(2)|W₂ˢW₅ˢ(2)⊕W₃ˢW₄ˢ(2)|W₂ˢW₅ˢ(2)⊕W₃ˢW₄ˢ(2)|W₂ˢW₅ˢ(2)⊕W₃ˢW₄ˢ(2)|2W₂ˢW₅ˢ(2)⊕2W₃ˢW₄ˢ(2)|2W₂ˢW₅ˢ(2)⊕2W₃ˢW₄ˢ(2)|2W₂ˢW₅ˢ(2)⊕2W₃ˢW₄ˢ(2)
Y:(u,1/2,0)|Y₁Y₄(2)|Y₂Y₃(2)|Y₁Y₄(2)|Y₂Y₃(2)|2Y₂Y₃(2)|2Y₁Y₄(2)|Y₁Y₄(2)|Y₂Y₃(2)|Y₁Y₄(2)|Y₂Y₃(2)|2Y₂Y₃(2)|2Y₁Y₄(2)|2Y₁Y₄(2)|2Y₂Y₃(2)|2Y₂Y₃(2)|2Y₁Y₄(2)|Y₁Y₄(2)⊕Y₂Y₃(2)|Y₁Y₄(2)⊕Y₂Y₃(2)|Y₁Y₄(2)⊕Y₂Y₃(2)|Y₁Y₄(2)⊕Y₂Y₃(2)|Y₅ˢY₅ˢ(4)|Y₅ˢY₅ˢ(4)|Y₅ˢY₅ˢ(4)|Y₅ˢY₅ˢ(4)|Y₅ˢY₅ˢ(4)|Y₅ˢY₅ˢ(4)|Y₅ˢY₅ˢ(4)|Y₅ˢY₅ˢ(4)|2Y₅ˢY₅ˢ(4)|2Y₅ˢY₅ˢ(4)|2Y₅ˢY₅ˢ(4)
B:(0,v,w)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|2B₃ˢB₄ˢ(2)|4B₃ˢB₄ˢ(2)|4B₃ˢB₄ˢ(2)|4B₃ˢB₄ˢ(2)
C:(u,u,w)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₃ˢC₄ˢ(2)|2C₃ˢC₄ˢ(2)|2C₃ˢC₄ˢ(2)|2C₃ˢC₄ˢ(2)|2C₃ˢC₄ˢ(2)|2C₃ˢC₄ˢ(2)|2C₃ˢC₄ˢ(2)|2C₃ˢC₄ˢ(2)|4C₃ˢC₄ˢ(2)|4C₃ˢC₄ˢ(2)|4C₃ˢC₄ˢ(2)
D:(u,v,0)|2D₁(1)|2D₂(1)|2D₁(1)|2D₂(1)|4D₂(1)|4D₁(1)|2D₁(1)|2D₂(1)|2D₁(1)|2D₂(1)|4D₂(1)|4D₁(1)|4D₁(1)|4D₂(1)|4D₂(1)|4D₁(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)
E:(u,v,1/2)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₃ˢE₄ˢ(2)|2E₃ˢE₄ˢ(2)|2E₃ˢE₄ˢ(2)|2E₃ˢE₄ˢ(2)|2E₃ˢE₄ˢ(2)|2E₃ˢE₄ˢ(2)|2E₃ˢE₄ˢ(2)|2E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)|4E₃ˢE₄ˢ(2)
F:(u,1/2,w)|F₁F₂(2)|F₁F₂(2)|F₁F₂(2)|F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|F₁F₂(2)|F₁F₂(2)|F₁F₂(2)|F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|2F₁F₂(2)|F₃ˢF₃ˢ(2)⊕F₄ˢF₄ˢ(2)|F₃ˢF₃ˢ(2)⊕F₄ˢF₄ˢ(2)|F₃ˢF₃ˢ(2)⊕F₄ˢF₄ˢ(2)|F₃ˢF₃ˢ(2)⊕F₄ˢF₄ˢ(2)|F₃ˢF₃ˢ(2)⊕F₄ˢF₄ˢ(2)|F₃ˢF₃ˢ(2)⊕F₄ˢF₄ˢ(2)|F₃ˢF₃ˢ(2)⊕F₄ˢF₄ˢ(2)|F₃ˢF₃ˢ(2)⊕F₄ˢF₄ˢ(2)|2F₃ˢF₃ˢ(2)⊕2F₄ˢF₄ˢ(2)|2F₃ˢF₃ˢ(2)⊕2F₄ˢF₄ˢ(2)|2F₃ˢF₃ˢ(2)⊕2F₄ˢF₄ˢ(2)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)
