B:(0,v,1/2)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|B₃ˢ(1)⊕B₄ˢ(1)|2B₃ˢ(1)⊕2B₄ˢ(1)
D:(1/2,1/2,w)|D₁(1)|D₁(1)|D₂(1)|D₂(1)|D₂(1)|D₂(1)|D₁(1)|D₁(1)|D₂(1)|D₂(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₂(1)|D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|D₃ˢ(1)⊕D₄ˢ(1)|2D₃ˢ(1)⊕2D₄ˢ(1)
Δ:(0,v,0)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)|Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|Δ₃ˢ(1)⊕Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)
H:(1,0,w)|H₁(1)|H₁(1)|H₂(1)|H₂(1)|H₁(1)|H₁(1)|H₂(1)|H₂(1)|H₁(1)|H₁(1)|H₂(1)|H₂(1)|H₁(1)|H₁(1)|H₂(1)|H₂(1)|2H₂(1)|2H₁(1)|H₃ˢ(1)⊕H₄ˢ(1)|H₃ˢ(1)⊕H₄ˢ(1)|H₃ˢ(1)⊕H₄ˢ(1)|H₃ˢ(1)⊕H₄ˢ(1)|2H₃ˢ(1)⊕2H₄ˢ(1)
Λ:(0,0,w)|Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|Λ₁(1)|Λ₁(1)|Λ₂(1)|Λ₂(1)|2Λ₁(1)|2Λ₂(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|Λ₃ˢ(1)⊕Λ₄ˢ(1)|2Λ₃ˢ(1)⊕2Λ₄ˢ(1)
Σ:(u,0,0)|Σ₁(1)|Σ₂(1)|Σ₂(1)|Σ₁(1)|Σ₁(1)|Σ₂(1)|Σ₂(1)|Σ₁(1)|Σ₁(1)|Σ₂(1)|Σ₂(1)|Σ₁(1)|Σ₁(1)|Σ₂(1)|Σ₂(1)|Σ₁(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|Σ₃ˢ(1)⊕Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)
Ω:(u,v,w)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|4Ω₂ˢ(1)
K:(0,v,w)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|K₁(1)|2K₁(1)|2K₁(1)|2K₂ˢ(1)|2K₂ˢ(1)|2K₂ˢ(1)|2K₂ˢ(1)|4K₂ˢ(1)
M:(u,0,w)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|M₁(1)|2M₁(1)|2M₁(1)|2M₂ˢ(1)|2M₂ˢ(1)|2M₂ˢ(1)|2M₂ˢ(1)|4M₂ˢ(1)
P:(u,v,0)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|P₁(1)|2P₁(1)|2P₁(1)|2P₂ˢ(1)|2P₂ˢ(1)|2P₂ˢ(1)|2P₂ˢ(1)|4P₂ˢ(1)
Q:(u,v,1/2)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|2Q₁(1)|2Q₁(1)|2Q₂ˢ(1)|2Q₂ˢ(1)|2Q₂ˢ(1)|2Q₂ˢ(1)|4Q₂ˢ(1)
