V:(1/2,1/2,w)|V₁(1)|V₁(1)|V₂V₂(2)|V₁(1)|V₁(1)|V₂V₂(2)|V₁(1)|V₁(1)|V₂V₂(2)|V₁(1)|V₁(1)|V₂V₂(2)|V₂V₂(2)|2V₁(1)|V₃ˢV₄ˢ(2)|V₃ˢV₄ˢ(2)|V₃ˢV₄ˢ(2)|V₃ˢV₄ˢ(2)|V₃ˢV₄ˢ(2)|V₃ˢV₄ˢ(2)|V₃ˢV₄ˢ(2)|V₃ˢV₄ˢ(2)|2V₃ˢV₄ˢ(2)
W:(0,1/2,w)|W₁(1)|W₁(1)|2W₂(1)|W₁(1)|W₁(1)|2W₂(1)|W₂(1)|W₂(1)|2W₁(1)|W₂(1)|W₂(1)|2W₁(1)|W₁(1)⊕W₂(1)|W₁(1)⊕W₂(1)|W₃ˢ(1)⊕W₄ˢ(1)|W₃ˢ(1)⊕W₄ˢ(1)|W₃ˢ(1)⊕W₄ˢ(1)|W₃ˢ(1)⊕W₄ˢ(1)|W₃ˢ(1)⊕W₄ˢ(1)|W₃ˢ(1)⊕W₄ˢ(1)|W₃ˢ(1)⊕W₄ˢ(1)|W₃ˢ(1)⊕W₄ˢ(1)|2W₃ˢ(1)⊕2W₄ˢ(1)
B:(0,v,w)|B₁(1)|B₁(1)|2B₁(1)|B₁(1)|B₁(1)|2B₁(1)|B₁(1)|B₁(1)|2B₁(1)|B₁(1)|B₁(1)|2B₁(1)|2B₁(1)|2B₁(1)|2B₂ˢ(1)|2B₂ˢ(1)|2B₂ˢ(1)|2B₂ˢ(1)|2B₂ˢ(1)|2B₂ˢ(1)|2B₂ˢ(1)|2B₂ˢ(1)|4B₂ˢ(1)
C:(u,u,w)|C₁(1)|C₁(1)|2C₁(1)|C₁(1)|C₁(1)|2C₁(1)|C₁(1)|C₁(1)|2C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|2C₂ˢ(1)|2C₂ˢ(1)|2C₂ˢ(1)|2C₂ˢ(1)|2C₂ˢ(1)|2C₂ˢ(1)|2C₂ˢ(1)|2C₂ˢ(1)|4C₂ˢ(1)
D:(u,v,0)|D₁(1)|D₁(1)|2D₁(1)|D₁(1)|D₁(1)|2D₁(1)|D₁(1)|D₁(1)|2D₁(1)|D₁(1)|D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|2D₂ˢ(1)|4D₂ˢ(1)
Δ:(0,v,0)|Δ₁(1)|Δ₁(1)|2Δ₁(1)|Δ₁(1)|Δ₁(1)|2Δ₁(1)|Δ₁(1)|Δ₁(1)|2Δ₁(1)|Δ₁(1)|Δ₁(1)|2Δ₁(1)|2Δ₁(1)|2Δ₁(1)|2Δ₂ˢ(1)|2Δ₂ˢ(1)|2Δ₂ˢ(1)|2Δ₂ˢ(1)|2Δ₂ˢ(1)|2Δ₂ˢ(1)|2Δ₂ˢ(1)|2Δ₂ˢ(1)|4Δ₂ˢ(1)
E:(u,v,1/2)|E₁(1)|E₁(1)|2E₁(1)|E₁(1)|E₁(1)|2E₁(1)|E₁(1)|E₁(1)|2E₁(1)|E₁(1)|E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|2E₂ˢ(1)|4E₂ˢ(1)
F:(u,1/2,w)|F₁(1)|F₁(1)|2F₁(1)|F₁(1)|F₁(1)|2F₁(1)|F₁(1)|F₁(1)|2F₁(1)|F₁(1)|F₁(1)|2F₁(1)|2F₁(1)|2F₁(1)|2F₂ˢ(1)|2F₂ˢ(1)|2F₂ˢ(1)|2F₂ˢ(1)|2F₂ˢ(1)|2F₂ˢ(1)|2F₂ˢ(1)|2F₂ˢ(1)|4F₂ˢ(1)
Ω:(u,v,w)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|Ω₁(1)|Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|2Ω₂ˢ(1)|4Ω₂ˢ(1)
S:(u,u,1/2)|S₁(1)|S₁(1)|2S₁(1)|S₁(1)|S₁(1)|2S₁(1)|S₁(1)|S₁(1)|2S₁(1)|S₁(1)|S₁(1)|2S₁(1)|2S₁(1)|2S₁(1)|2S₂ˢ(1)|2S₂ˢ(1)|2S₂ˢ(1)|2S₂ˢ(1)|2S₂ˢ(1)|2S₂ˢ(1)|2S₂ˢ(1)|2S₂ˢ(1)|4S₂ˢ(1)
Σ:(u,u,0)|Σ₁(1)|Σ₁(1)|2Σ₁(1)|Σ₁(1)|Σ₁(1)|2Σ₁(1)|Σ₁(1)|Σ₁(1)|2Σ₁(1)|Σ₁(1)|Σ₁(1)|2Σ₁(1)|2Σ₁(1)|2Σ₁(1)|2Σ₂ˢ(1)|2Σ₂ˢ(1)|2Σ₂ˢ(1)|2Σ₂ˢ(1)|2Σ₂ˢ(1)|2Σ₂ˢ(1)|2Σ₂ˢ(1)|2Σ₂ˢ(1)|4Σ₂ˢ(1)
T:(u,1/2,1/2)|T₁(1)|T₁(1)|2T₁(1)|T₁(1)|T₁(1)|2T₁(1)|T₁(1)|T₁(1)|2T₁(1)|T₁(1)|T₁(1)|2T₁(1)|2T₁(1)|2T₁(1)|2T₂ˢ(1)|2T₂ˢ(1)|2T₂ˢ(1)|2T₂ˢ(1)|2T₂ˢ(1)|2T₂ˢ(1)|2T₂ˢ(1)|2T₂ˢ(1)|4T₂ˢ(1)
U:(0,v,1/2)|U₁(1)|U₁(1)|2U₁(1)|U₁(1)|U₁(1)|2U₁(1)|U₁(1)|U₁(1)|2U₁(1)|U₁(1)|U₁(1)|2U₁(1)|2U₁(1)|2U₁(1)|2U₂ˢ(1)|2U₂ˢ(1)|2U₂ˢ(1)|2U₂ˢ(1)|2U₂ˢ(1)|2U₂ˢ(1)|2U₂ˢ(1)|2U₂ˢ(1)|4U₂ˢ(1)
Y:(u,1/2,0)|Y₁(1)|Y₁(1)|2Y₁(1)|Y₁(1)|Y₁(1)|2Y₁(1)|Y₁(1)|Y₁(1)|2Y₁(1)|Y₁(1)|Y₁(1)|2Y₁(1)|2Y₁(1)|2Y₁(1)|2Y₂ˢ(1)|2Y₂ˢ(1)|2Y₂ˢ(1)|2Y₂ˢ(1)|2Y₂ˢ(1)|2Y₂ˢ(1)|2Y₂ˢ(1)|2Y₂ˢ(1)|4Y₂ˢ(1)
