V:(1/2,1/2,w)|V₁V₂(2)|V₁V₂(2)|V₃V₃(2)⊕V₄V₄(2)|V₁V₂(2)|V₁V₂(2)|V₃V₃(2)⊕V₄V₄(2)|V₃V₃(2)⊕V₄V₄(2)|2V₁V₂(2)|V₅ˢV₅ˢ(4)|V₅ˢV₅ˢ(4)|V₅ˢV₅ˢ(4)|V₅ˢV₅ˢ(4)|2V₅ˢV₅ˢ(4)
C:(u,u,w)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₃ˢ(1)⊕2C₄ˢ(1)|2C₃ˢ(1)⊕2C₄ˢ(1)|2C₃ˢ(1)⊕2C₄ˢ(1)|2C₃ˢ(1)⊕2C₄ˢ(1)|4C₃ˢ(1)⊕4C₄ˢ(1)
Δ:(0,v,0)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|Δ₁(1)⊕Δ₂(1)|Δ₁(1)⊕Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₁(1)⊕2Δ₂(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|2Δ₃ˢ(1)⊕2Δ₄ˢ(1)|4Δ₃ˢ(1)⊕4Δ₄ˢ(1)
S:(u,u,1/2)|S₁S₂(2)|S₁S₂(2)|2S₁S₂(2)|S₁S₂(2)|S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|2S₁S₂(2)|2S₃ˢS₄ˢ(2)|2S₃ˢS₄ˢ(2)|2S₃ˢS₄ˢ(2)|2S₃ˢS₄ˢ(2)|4S₃ˢS₄ˢ(2)
Σ:(u,u,0)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|2Σ₃ˢ(1)⊕2Σ₄ˢ(1)|4Σ₃ˢ(1)⊕4Σ₄ˢ(1)
T:(u,1/2,1/2)|T₁T₂(2)|T₁T₂(2)|2T₁T₂(2)|T₁T₂(2)|T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|2T₁T₂(2)|2T₃ˢT₄ˢ(2)|2T₃ˢT₄ˢ(2)|2T₃ˢT₄ˢ(2)|2T₃ˢT₄ˢ(2)|4T₃ˢT₄ˢ(2)
U:(0,v,1/2)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|U₁(1)⊕U₂(1)|U₁(1)⊕U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₁(1)⊕2U₂(1)|2U₃ˢ(1)⊕2U₄ˢ(1)|2U₃ˢ(1)⊕2U₄ˢ(1)|2U₃ˢ(1)⊕2U₄ˢ(1)|2U₃ˢ(1)⊕2U₄ˢ(1)|4U₃ˢ(1)⊕4U₄ˢ(1)
W:(0,1/2,w)|W₁W₂(2)|W₁W₂(2)|2W₁W₂(2)|W₁W₂(2)|W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₁W₂(2)|2W₃ˢW₄ˢ(2)|2W₃ˢW₄ˢ(2)|2W₃ˢW₄ˢ(2)|2W₃ˢW₄ˢ(2)|4W₃ˢW₄ˢ(2)
Y:(u,1/2,0)|Y₁Y₂(2)|Y₁Y₂(2)|2Y₁Y₂(2)|Y₁Y₂(2)|Y₁Y₂(2)|2Y₁Y₂(2)|2Y₁Y₂(2)|2Y₁Y₂(2)|2Y₃ˢY₄ˢ(2)|2Y₃ˢY₄ˢ(2)|2Y₃ˢY₄ˢ(2)|2Y₃ˢY₄ˢ(2)|4Y₃ˢY₄ˢ(2)
B:(0,v,w)|2B₁(1)|2B₁(1)|4B₁(1)|2B₁(1)|2B₁(1)|4B₁(1)|4B₁(1)|4B₁(1)|4B₂ˢ(1)|4B₂ˢ(1)|4B₂ˢ(1)|4B₂ˢ(1)|8B₂ˢ(1)
D:(u,v,0)|2D₁(1)|2D₁(1)|4D₁(1)|2D₁(1)|2D₁(1)|4D₁(1)|4D₁(1)|4D₁(1)|4D₂ˢ(1)|4D₂ˢ(1)|4D₂ˢ(1)|4D₂ˢ(1)|8D₂ˢ(1)
E:(u,v,1/2)|2E₁(1)|2E₁(1)|4E₁(1)|2E₁(1)|2E₁(1)|4E₁(1)|4E₁(1)|4E₁(1)|4E₂ˢ(1)|4E₂ˢ(1)|4E₂ˢ(1)|4E₂ˢ(1)|8E₂ˢ(1)
F:(u,1/2,w)|F₁F₁(2)|F₁F₁(2)|2F₁F₁(2)|F₁F₁(2)|F₁F₁(2)|2F₁F₁(2)|2F₁F₁(2)|2F₁F₁(2)|2F₂ˢF₂ˢ(2)|2F₂ˢF₂ˢ(2)|2F₂ˢF₂ˢ(2)|2F₂ˢF₂ˢ(2)|4F₂ˢF₂ˢ(2)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₂ˢ(1)|4Ω₂ˢ(1)|4Ω₂ˢ(1)|4Ω₂ˢ(1)|8Ω₂ˢ(1)
