B:(0,v,1/2)|B₁B₃(2)|B₂B₄(2)|B₂B₄(2)|B₁B₃(2)|B₁B₃(2)|B₂B₄(2)|B₂B₄(2)|B₁B₃(2)|B₁B₃(2)|B₂B₄(2)|B₂B₄(2)|B₁B₃(2)|B₁B₃(2)⊕B₂B₄(2)|B₁B₃(2)⊕B₂B₄(2)|B₅ˢB₅ˢ(4)|B₅ˢB₅ˢ(4)|B₅ˢB₅ˢ(4)|B₅ˢB₅ˢ(4)|B₅ˢB₅ˢ(4)|2B₅ˢB₅ˢ(4)|2B₅ˢB₅ˢ(4)
Δ:(0,v,0)|Δ₁(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₃(1)|2Δ₁(1)|2Δ₂(1)|2Δ₄(1)|2Δ₃(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|2Δ₅ˢ(2)|4Δ₅ˢ(2)|4Δ₅ˢ(2)
H:(1,0,w)|H₁(1)⊕H₃(1)|H₂(1)⊕H₄(1)|H₂(1)⊕H₄(1)|H₁(1)⊕H₃(1)|H₁(1)⊕H₃(1)|H₂(1)⊕H₄(1)|H₂(1)⊕H₄(1)|H₁(1)⊕H₃(1)|H₁(1)⊕H₃(1)|H₂(1)⊕H₄(1)|H₂(1)⊕H₄(1)|H₁(1)⊕H₃(1)|H₁(1)⊕H₂(1)⊕H₃(1)⊕H₄(1)|H₁(1)⊕H₂(1)⊕H₃(1)⊕H₄(1)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)|2H₅ˢ(2)|4H₅ˢ(2)|4H₅ˢ(2)
Λ:(0,0,w)|Λ₁(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|2Λ₅ˢ(2)|4Λ₅ˢ(2)|4Λ₅ˢ(2)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|2Σ₅ˢ(2)|4Σ₅ˢ(2)|4Σ₅ˢ(2)
D:(1/2,1/2,w)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|2D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)|4D₃ˢD₄ˢ(2)
K:(0,v,w)|2K₁(1)|2K₂(1)|2K₂(1)|2K₁(1)|2K₁(1)|2K₂(1)|2K₂(1)|2K₁(1)|2K₁(1)|2K₂(1)|2K₂(1)|2K₁(1)|2K₁(1)⊕2K₂(1)|2K₁(1)⊕2K₂(1)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|2K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)|4K₃ˢK₄ˢ(2)
M:(u,0,w)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|M₁(1)⊕M₂(1)|2M₁(1)⊕2M₂(1)|2M₁(1)⊕2M₂(1)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|2M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)|4M₃ˢM₄ˢ(2)
P:(u,v,0)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|2P₁(1)|2P₂(1)|2P₁(1)|2P₂(1)|2P₁(1)⊕2P₂(1)|2P₁(1)⊕2P₂(1)|2P₃ˢP₄ˢ(2)|2P₃ˢP₄ˢ(2)|2P₃ˢP₄ˢ(2)|2P₃ˢP₄ˢ(2)|2P₃ˢP₄ˢ(2)|4P₃ˢP₄ˢ(2)|4P₃ˢP₄ˢ(2)
Q:(u,v,1/2)|Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|Q₁Q₂(2)|2Q₁Q₂(2)|2Q₁Q₂(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|Q₃ˢQ₃ˢ(2)⊕Q₄ˢQ₄ˢ(2)|2Q₃ˢQ₃ˢ(2)⊕2Q₄ˢQ₄ˢ(2)|2Q₃ˢQ₃ˢ(2)⊕2Q₄ˢQ₄ˢ(2)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|2Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)|4Ω₂ˢΩ₂ˢ(2)
